Date,Commodity,State,Price,Volume
2026-04-02,Potato,Uttar Pradesh,938.92,4791
2026-04-02,Potato,Delhi,1387.96,2778
2026-04-02,Tomato,Maharashtra,1524.54,5695
2026-04-02,Tomato,Karnataka,1635.05,4428
2026-04-02,Tomato,Uttar Pradesh,1843.68,3634
2026-04-02,Tomato,Delhi,2215.68,4562
2026-04-02,Gram,Maharashtra,4127.43,4200
2026-04-02,Gram,Karnataka,4619.22,6704
2026-04-02,Gram,Uttar Pradesh,5025.53,5039
2026-04-02,Gram,Delhi,6383.59,2892
2026-04-02,Tur,Maharashtra,6895.22,5981
2026-04-02,Tur,Karnataka,6859.11,6322
2026-04-02,Tur,Uttar Pradesh,6906.63,6127
2026-04-02,Tur,Delhi,9337.02,3730
2026-04-03,Onion,Maharashtra,1425.38,5436
2026-04-03,Onion,Karnataka,1653.51,4129
2026-04-03,Onion,Uttar Pradesh,1494.9,6036
2026-04-03,Onion,Delhi,1911.54,4720
2026-04-03,Potato,Maharashtra,1057.84,5109
2026-04-03,Potato,Karnataka,1038.74,4048
2026-04-03,Potato,Uttar Pradesh,1096.03,5199
2026-04-03,Potato,Delhi,1337.11,3483
2026-04-03,Tomato,Maharashtra,1404.42,6114
2026-04-03,Tomato,Karnataka,1420.44,4929
2026-04-03,Tomato,Uttar Pradesh,2117.84,5191
2026-04-03,Tomato,Delhi,2801.67,4820
2026-04-03,Gram,Maharashtra,4357.36,6206
2026-04-03,Gram,Karnataka,4824.43,3997
2026-04-03,Gram,Uttar Pradesh,4766.66,4932
2026-04-03,Gram,Delhi,5657.07,4486
2026-04-03,Tur,Maharashtra,6562.32,3696
2026-04-03,Tur,Karnataka,7227.1,6016
2026-04-03,Tur,Uttar Pradesh,7518.17,4675
2026-04-03,Tur,Delhi,9536.15,4544
2026-04-04,Onion,Maharashtra,1465.37,4639
2026-04-04,Onion,Karnataka,1541.03,6521
2026-04-04,Onion,Uttar Pradesh,1515.6,7097
2026-04-04,Onion,Delhi,1920.92,4025
2026-04-04,Potato,Maharashtra,892.17,5803
2026-04-04,Potato,Karnataka,869.46,4688
2026-04-04,Potato,Uttar Pradesh,967.15,5135
2026-04-04,Potato,Delhi,1374.11,4516
2026-04-04,Tomato,Maharashtra,1263.39,7824
2026-04-04,Tomato,Karnataka,1893.32,4445
2026-04-04,Tomato,Uttar Pradesh,1962.23,5176
2026-04-04,Tomato,Delhi,2280.13,4158
2026-04-04,Gram,Maharashtra,4374.82,5673
2026-04-04,Gram,Karnataka,4602.09,4172
2026-04-04,Gram,Uttar Pradesh,5148.19,6205
2026-04-04,Gram,Delhi,6551.65,5173
2026-04-04,Tur,Maharashtra,6822.15,4963
2026-04-04,Tur,Karnataka,7424.95,3834
2026-04-04,Tur,Uttar Pradesh,7012.7,4035
2026-04-04,Tur,Delhi,9758.53,4754
2026-04-05,Onion,Maharashtra,1487.68,6746
2026-04-05,Onion,Karnataka,1403.09,5630
2026-04-05,Onion,Uttar Pradesh,1572.98,5846
2026-04-05,Onion,Delhi,1971.17,3692
2026-04-05,Potato,Maharashtra,977.46,6529
2026-04-05,Potato,Karnataka,945.02,5198
2026-04-05,Potato,Uttar Pradesh,969.91,2501
2026-04-05,Potato,Delhi,1319.03,4487
2026-04-05,Tomato,Maharashtra,1791.21,3389
2026-04-05,Tomato,Karnataka,1765.23,2928
2026-04-05,Tomato,Uttar Pradesh,2205.94,3913
2026-04-05,Tomato,Delhi,2666.08,4756
2026-04-05,Gram,Maharashtra,4273.44,4774
2026-04-05,Gram,Karnataka,4966.2,4860
2026-04-05,Gram,Uttar Pradesh,5134.37,5019
2026-04-05,Gram,Delhi,5749.72,2461
2026-04-05,Tur,Maharashtra,6780.01,4931
2026-04-05,Tur,Karnataka,6800.11,5995
2026-04-05,Tur,Uttar Pradesh,7948.05,4727
2026-04-05,Tur,Delhi,9121.73,4400
2026-04-06,Onion,Maharashtra,1267.09,5803
2026-04-06,Onion,Karnataka,1575.59,5979
2026-04-06,Onion,Uttar Pradesh,1356.39,4238
2026-04-06,Onion,Delhi,1880.61,4079
2026-04-06,Potato,Maharashtra,973.61,7218
2026-04-06,Potato,Karnataka,957.53,4739
2026-04-06,Potato,Uttar Pradesh,1124.88,5296
2026-04-06,Potato,Delhi,1394.24,4230
2026-04-06,Tomato,Maharashtra,1508.46,4074
2026-04-06,Tomato,Karnataka,1526.24,5960
2026-04-06,Tomato,Uttar Pradesh,2170.92,6849
2026-04-06,Tomato,Delhi,2585.12,4930
2026-04-06,Gram,Maharashtra,4386.86,4745
2026-04-06,Gram,Karnataka,5142.39,6336
2026-04-06,Gram,Uttar Pradesh,5137.46,5985
2026-04-06,Gram,Delhi,6487.93,5585
2026-04-06,Tur,Maharashtra,7262.54,6160
2026-04-06,Tur,Karnataka,7431.51,5804
2026-04-06,Tur,Uttar Pradesh,7214.47,5756
2026-04-06,Tur,Delhi,8649.98,4843
2026-04-07,Onion,Maharashtra,1287.3,5873
2026-04-07,Onion,Karnataka,1408.7,5845
2026-04-07,Onion,Uttar Pradesh,1585.53,3405
2026-04-07,Onion,Delhi,2037.48,3537
2026-04-07,Potato,Maharashtra,1002.0,5557
2026-04-07,Potato,Karnataka,1020.24,4255
2026-04-07,Potato,Uttar Pradesh,1003.55,4541
2026-04-07,Potato,Delhi,1365.97,5341
2026-04-07,Tomato,Maharashtra,1579.93,6752
2026-04-07,Tomato,Karnataka,1403.74,4006
2026-04-07,Tomato,Uttar Pradesh,1742.64,3647
2026-04-07,Tomato,Delhi,2101.28,4330
2026-04-07,Gram,Maharashtra,4516.16,6641
2026-04-07,Gram,Karnataka,5087.81,6158
2026-04-07,Gram,Uttar Pradesh,5331.42,5478
2026-04-07,Gram,Delhi,5961.05,5384
2026-04-07,Tur,Maharashtra,6416.5,4516
2026-04-07,Tur,Karnataka,6972.74,4302
2026-04-07,Tur,Uttar Pradesh,7236.16,5344
2026-04-07,Tur,Delhi,9436.75,3281
2026-04-08,Onion,Maharashtra,1372.84,6749
2026-04-08,Onion,Karnataka,1570.45,7447
2026-04-08,Onion,Uttar Pradesh,1732.02,6144
2026-04-08,Onion,Delhi,1821.46,4611
2026-04-08,Potato,Maharashtra,936.96,4943
2026-04-08,Potato,Karnataka,1004.7,6258
2026-04-08,Potato,Uttar Pradesh,1080.26,4121
2026-04-08,Potato,Delhi,1358.47,3489
2026-04-08,Tomato,Maharashtra,1785.38,5218
2026-04-08,Tomato,Karnataka,1795.05,6069
2026-04-08,Tomato,Uttar Pradesh,1727.56,6945
2026-04-08,Tomato,Delhi,2055.28,3521
2026-04-08,Gram,Maharashtra,4721.87,6894
2026-04-08,Gram,Karnataka,4812.26,5780
2026-04-08,Gram,Uttar Pradesh,5246.24,5298
2026-04-08,Gram,Delhi,6865.8,5190
2026-04-08,Tur,Maharashtra,7076.17,4482
2026-04-08,Tur,Karnataka,7018.98,4946
2026-04-08,Tur,Uttar Pradesh,6973.48,5360
2026-04-08,Tur,Delhi,9040.56,4524
2026-04-09,Onion,Maharashtra,1303.66,7465
2026-04-09,Onion,Karnataka,1404.08,5494
2026-04-09,Onion,Uttar Pradesh,1686.22,4429
2026-04-09,Onion,Delhi,2091.3,3016
2026-04-09,Potato,Maharashtra,1042.69,5571
2026-04-09,Potato,Karnataka,951.57,4948
2026-04-09,Potato,Uttar Pradesh,1102.22,4415
2026-04-09,Potato,Delhi,1254.54,3822
2026-04-09,Tomato,Maharashtra,1507.73,7578
2026-04-09,Tomato,Karnataka,1726.68,6138
2026-04-09,Tomato,Uttar Pradesh,1978.69,4015
2026-04-09,Tomato,Delhi,2419.81,4627
2026-04-09,Gram,Maharashtra,4527.62,7645
2026-04-09,Gram,Karnataka,5206.24,6922
2026-04-09,Gram,Uttar Pradesh,4943.02,4355
2026-04-09,Gram,Delhi,6165.12,4618
2026-04-09,Tur,Maharashtra,6930.8,3142
2026-04-09,Tur,Karnataka,7052.95,5429
2026-04-09,Tur,Uttar Pradesh,7303.11,6291
2026-04-09,Tur,Delhi,9474.8,5048
2026-04-10,Onion,Maharashtra,1406.88,6597
2026-04-10,Onion,Karnataka,1708.61,6643
2026-04-10,Onion,Uttar Pradesh,1460.94,4746
2026-04-10,Onion,Delhi,1948.58,4391
2026-04-10,Potato,Maharashtra,989.44,4623
2026-04-10,Potato,Karnataka,998.45,3136
2026-04-10,Potato,Uttar Pradesh,1146.94,4487
2026-04-10,Potato,Delhi,1311.41,3752
2026-04-10,Tomato,Maharashtra,1973.41,2402
2026-04-10,Tomato,Karnataka,1837.78,5151
2026-04-10,Tomato,Uttar Pradesh,1847.27,6726
2026-04-10,Tomato,Delhi,2245.03,4617
2026-04-10,Gram,Maharashtra,4719.41,7730
2026-04-10,Gram,Karnataka,4616.47,4990
2026-04-10,Gram,Uttar Pradesh,5488.87,6028
2026-04-10,Gram,Delhi,5840.83,3965
2026-04-10,Tur,Maharashtra,6860.87,6486
2026-04-10,Tur,Karnataka,6752.85,2195
2026-04-10,Tur,Uttar Pradesh,7665.45,3779
2026-04-10,Tur,Delhi,8379.7,1734
2026-04-11,Onion,Maharashtra,1531.2,5698
2026-04-11,Onion,Karnataka,1486.08,6725
2026-04-11,Onion,Uttar Pradesh,1669.28,6616
2026-04-11,Onion,Delhi,1823.87,3972
2026-04-11,Potato,Maharashtra,828.59,5300
2026-04-11,Potato,Karnataka,976.68,5922
2026-04-11,Potato,Uttar Pradesh,1049.59,5623
2026-04-11,Potato,Delhi,1357.24,5723
2026-04-11,Tomato,Maharashtra,1682.22,4509
2026-04-11,Tomato,Karnataka,1891.46,4418
2026-04-11,Tomato,Uttar Pradesh,2235.59,4716
2026-04-11,Tomato,Delhi,2310.88,3622
2026-04-11,Gram,Maharashtra,4847.39,5978
2026-04-11,Gram,Karnataka,4626.69,7795
2026-04-11,Gram,Uttar Pradesh,4806.94,5595
2026-04-11,Gram,Delhi,6611.56,2994
2026-04-11,Tur,Maharashtra,6904.92,4383
2026-04-11,Tur,Karnataka,7430.65,4249
2026-04-11,Tur,Uttar Pradesh,7743.75,6105
2026-04-11,Tur,Delhi,9677.65,4201
2026-04-12,Onion,Maharashtra,1406.48,4915
2026-04-12,Onion,Karnataka,1690.44,4526
2026-04-12,Onion,Uttar Pradesh,1469.15,5665
2026-04-12,Onion,Delhi,1896.46,3239
2026-04-12,Potato,Maharashtra,841.07,5018
2026-04-12,Potato,Karnataka,988.67,5519
2026-04-12,Potato,Uttar Pradesh,1113.39,5526
2026-04-12,Potato,Delhi,1295.14,3841
2026-04-12,Tomato,Maharashtra,1848.39,6969
2026-04-12,Tomato,Karnataka,1868.64,4769
2026-04-12,Tomato,Uttar Pradesh,1741.83,3554
2026-04-12,Tomato,Delhi,2558.75,4462
2026-04-12,Gram,Maharashtra,4799.23,6014
2026-04-12,Gram,Karnataka,5344.98,5281
2026-04-12,Gram,Uttar Pradesh,5442.29,5512
2026-04-12,Gram,Delhi,6172.01,4971
2026-04-12,Tur,Maharashtra,6874.94,5952
2026-04-12,Tur,Karnataka,7098.88,5223
2026-04-12,Tur,Uttar Pradesh,8508.77,6184
2026-04-12,Tur,Delhi,9617.77,4089
2026-04-13,Onion,Maharashtra,1555.82,6131
2026-04-13,Onion,Karnataka,1517.82,4943
2026-04-13,Onion,Uttar Pradesh,1584.69,1829
2026-04-13,Onion,Delhi,2018.27,3609
2026-04-13,Potato,Maharashtra,1053.97,5577
2026-04-13,Potato,Karnataka,911.61,5210
2026-04-13,Potato,Uttar Pradesh,973.97,5473
2026-04-13,Potato,Delhi,1329.37,4766
2026-04-13,Tomato,Maharashtra,1589.26,5593
2026-04-13,Tomato,Karnataka,1571.52,6001
2026-04-13,Tomato,Uttar Pradesh,2045.37,5495
2026-04-13,Tomato,Delhi,2427.32,4331
2026-04-13,Gram,Maharashtra,5159.89,5820
2026-04-13,Gram,Karnataka,4902.36,4577
2026-04-13,Gram,Uttar Pradesh,4805.41,5664
2026-04-13,Gram,Delhi,6773.0,4216
2026-04-13,Tur,Maharashtra,6586.24,5103
2026-04-13,Tur,Karnataka,6823.56,5573
2026-04-13,Tur,Uttar Pradesh,6762.23,6280
2026-04-13,Tur,Delhi,8995.56,4577
2026-04-14,Onion,Maharashtra,1283.28,6298
2026-04-14,Onion,Karnataka,1596.07,5667
2026-04-14,Onion,Uttar Pradesh,1475.87,5249
2026-04-14,Onion,Delhi,1852.03,3797
2026-04-14,Potato,Maharashtra,1014.9,6440
2026-04-14,Potato,Karnataka,996.28,4237
2026-04-14,Potato,Uttar Pradesh,1092.79,5019
2026-04-14,Potato,Delhi,1147.08,4626
2026-04-14,Tomato,Maharashtra,1743.67,6891
2026-04-14,Tomato,Karnataka,1626.61,1919
2026-04-14,Tomato,Uttar Pradesh,1998.62,5291
2026-04-14,Tomato,Delhi,2090.37,3217
2026-04-14,Gram,Maharashtra,5563.91,5795
2026-04-14,Gram,Karnataka,5110.95,5086
2026-04-14,Gram,Uttar Pradesh,4379.04,5366
2026-04-14,Gram,Delhi,6295.35,4088
2026-04-14,Tur,Maharashtra,6642.61,5849
2026-04-14,Tur,Karnataka,6998.55,3932
2026-04-14,Tur,Uttar Pradesh,7656.78,3050
2026-04-14,Tur,Delhi,8374.84,4591
2026-04-15,Onion,Maharashtra,1497.24,5491
2026-04-15,Onion,Karnataka,1348.75,4517
2026-04-15,Onion,Uttar Pradesh,1564.47,3404
2026-04-15,Onion,Delhi,1906.32,4521
2026-04-15,Potato,Maharashtra,1043.11,5089
2026-04-15,Potato,Karnataka,1048.55,3248
2026-04-15,Potato,Uttar Pradesh,1094.16,4196
2026-04-15,Potato,Delhi,1331.51,3801
2026-04-15,Tomato,Maharashtra,2013.68,4583
2026-04-15,Tomato,Karnataka,1972.32,4968
2026-04-15,Tomato,Uttar Pradesh,1912.34,4816
2026-04-15,Tomato,Delhi,2260.87,3988
2026-04-15,Gram,Maharashtra,4578.87,6470
2026-04-15,Gram,Karnataka,4885.98,6781
2026-04-15,Gram,Uttar Pradesh,5435.23,4388
2026-04-15,Gram,Delhi,6694.07,3389
2026-04-15,Tur,Maharashtra,6960.54,6244
2026-04-15,Tur,Karnataka,6207.91,5361
2026-04-15,Tur,Uttar Pradesh,7229.18,4241
2026-04-15,Tur,Delhi,9907.88,3477
2026-04-16,Onion,Maharashtra,1340.35,5639
2026-04-16,Onion,Karnataka,1599.23,5114
2026-04-16,Onion,Uttar Pradesh,1736.76,5530
2026-04-16,Onion,Delhi,1734.61,3576
2026-04-16,Potato,Maharashtra,904.23,6088
2026-04-16,Potato,Karnataka,812.24,7946
2026-04-16,Potato,Uttar Pradesh,1085.57,5148
2026-04-16,Potato,Delhi,1393.21,5874
2026-04-16,Tomato,Maharashtra,1924.83,6609
2026-04-16,Tomato,Karnataka,1874.08,5114
2026-04-16,Tomato,Uttar Pradesh,1850.04,4173
2026-04-16,Tomato,Delhi,2294.1,2919
2026-04-16,Gram,Maharashtra,4575.46,4093
2026-04-16,Gram,Karnataka,4924.5,5805
2026-04-16,Gram,Uttar Pradesh,5164.78,4975
2026-04-16,Gram,Delhi,7468.59,5653
2026-04-16,Tur,Maharashtra,6137.76,5814
2026-04-16,Tur,Karnataka,6796.3,4195
2026-04-16,Tur,Uttar Pradesh,6838.97,5432
2026-04-16,Tur,Delhi,8995.88,4774
2026-04-17,Onion,Maharashtra,1557.09,7082
2026-04-17,Onion,Karnataka,1415.43,5763
2026-04-17,Onion,Uttar Pradesh,1673.49,4525
2026-04-17,Onion,Delhi,1904.39,5287
2026-04-17,Potato,Maharashtra,959.84,6262
2026-04-17,Potato,Karnataka,938.81,3979
2026-04-17,Potato,Uttar Pradesh,1008.94,4875
2026-04-17,Potato,Delhi,1236.5,3992
2026-04-17,Tomato,Maharashtra,1414.06,4311
2026-04-17,Tomato,Karnataka,1983.26,5898
2026-04-17,Tomato,Uttar Pradesh,1868.02,3982
2026-04-17,Tomato,Delhi,2227.52,3701
2026-04-17,Gram,Maharashtra,4828.81,7318
2026-04-17,Gram,Karnataka,4685.18,4498
2026-04-17,Gram,Uttar Pradesh,5208.45,4640
2026-04-17,Gram,Delhi,6211.99,5622
2026-04-17,Tur,Maharashtra,7071.8,5731
2026-04-17,Tur,Karnataka,6499.44,5485
2026-04-17,Tur,Uttar Pradesh,7922.2,4624
2026-04-17,Tur,Delhi,9913.0,5034
2026-04-18,Onion,Maharashtra,1638.21,5894
2026-04-18,Onion,Karnataka,1588.97,6751
2026-04-18,Onion,Uttar Pradesh,1652.09,4498
2026-04-18,Onion,Delhi,1944.17,4190
2026-04-18,Potato,Maharashtra,853.94,5396
2026-04-18,Potato,Karnataka,1073.5,2956
2026-04-18,Potato,Uttar Pradesh,1156.61,6122
2026-04-18,Potato,Delhi,1279.32,4434
2026-04-18,Tomato,Maharashtra,1753.47,6922
2026-04-18,Tomato,Karnataka,2046.76,3789
2026-04-18,Tomato,Uttar Pradesh,2065.05,4794
2026-04-18,Tomato,Delhi,2451.07,3417
2026-04-18,Gram,Maharashtra,5216.29,7456
2026-04-18,Gram,Karnataka,4601.33,4287
2026-04-18,Gram,Uttar Pradesh,4981.06,6038
2026-04-18,Gram,Delhi,6479.13,5558
2026-04-18,Tur,Maharashtra,7056.86,6632
2026-04-18,Tur,Karnataka,7220.78,3800
2026-04-18,Tur,Uttar Pradesh,7357.94,6060
2026-04-18,Tur,Delhi,9284.31,4402
2026-04-19,Onion,Maharashtra,1401.03,4411
2026-04-19,Onion,Karnataka,1504.44,5588
2026-04-19,Onion,Uttar Pradesh,1520.52,4764
2026-04-19,Onion,Delhi,1886.26,4895
2026-04-19,Potato,Maharashtra,924.03,7169
2026-04-19,Potato,Karnataka,1104.13,5177
2026-04-19,Potato,Uttar Pradesh,979.01,2914
2026-04-19,Potato,Delhi,1208.96,2900
2026-04-19,Tomato,Maharashtra,2029.61,5684
2026-04-19,Tomato,Karnataka,1929.28,2925
2026-04-19,Tomato,Uttar Pradesh,1709.21,5887
2026-04-19,Tomato,Delhi,2493.35,3882
2026-04-19,Gram,Maharashtra,4803.35,8192
2026-04-19,Gram,Karnataka,4784.17,5929
2026-04-19,Gram,Uttar Pradesh,5184.81,8213
2026-04-19,Gram,Delhi,5661.98,5051
2026-04-19,Tur,Maharashtra,6651.54,6185
2026-04-19,Tur,Karnataka,6779.78,5211
2026-04-19,Tur,Uttar Pradesh,7768.13,8112
2026-04-19,Tur,Delhi,9673.62,3321
2026-04-20,Onion,Maharashtra,1389.15,5051
2026-04-20,Onion,Karnataka,1304.52,4915
2026-04-20,Onion,Uttar Pradesh,1687.94,3725
2026-04-20,Onion,Delhi,2125.82,4390
2026-04-20,Potato,Maharashtra,893.6,5398
2026-04-20,Potato,Karnataka,1109.38,6035
2026-04-20,Potato,Uttar Pradesh,1050.61,4762
2026-04-20,Potato,Delhi,1317.86,3590
2026-04-20,Tomato,Maharashtra,1334.05,7824
2026-04-20,Tomato,Karnataka,1883.56,5682
2026-04-20,Tomato,Uttar Pradesh,1938.42,4264
2026-04-20,Tomato,Delhi,2400.32,2720
2026-04-20,Gram,Maharashtra,5403.86,4648
2026-04-20,Gram,Karnataka,4501.62,5333
2026-04-20,Gram,Uttar Pradesh,5569.58,5571
2026-04-20,Gram,Delhi,5965.79,5559
2026-04-20,Tur,Maharashtra,7033.95,6153
2026-04-20,Tur,Karnataka,7399.58,7783
2026-04-20,Tur,Uttar Pradesh,8433.29,4313
2026-04-20,Tur,Delhi,10043.25,4306
2026-04-21,Onion,Maharashtra,1500.61,3675
2026-04-21,Onion,Karnataka,1500.31,4407
2026-04-21,Onion,Uttar Pradesh,1700.17,6071
2026-04-21,Onion,Delhi,1752.06,3982
2026-04-21,Potato,Maharashtra,1023.89,5348
2026-04-21,Potato,Karnataka,1048.91,5632
2026-04-21,Potato,Uttar Pradesh,1074.32,4728
2026-04-21,Potato,Delhi,1227.84,3102
2026-04-21,Tomato,Maharashtra,1897.95,5577
2026-04-21,Tomato,Karnataka,1825.94,4816
2026-04-21,Tomato,Uttar Pradesh,1890.16,6046
2026-04-21,Tomato,Delhi,2371.95,2927
2026-04-21,Gram,Maharashtra,4868.37,5919
2026-04-21,Gram,Karnataka,4875.08,7728
2026-04-21,Gram,Uttar Pradesh,5112.9,5876
2026-04-21,Gram,Delhi,5987.5,4249
2026-04-21,Tur,Maharashtra,6981.09,3827
2026-04-21,Tur,Karnataka,7169.78,5369
2026-04-21,Tur,Uttar Pradesh,7470.58,6037
2026-04-21,Tur,Delhi,9465.5,5182
2026-04-22,Onion,Maharashtra,1322.21,5706
2026-04-22,Onion,Karnataka,1531.66,4137
2026-04-22,Onion,Uttar Pradesh,1716.36,7324
2026-04-22,Onion,Delhi,1999.96,4404
2026-04-22,Potato,Maharashtra,951.64,4762
2026-04-22,Potato,Karnataka,870.81,4520
2026-04-22,Potato,Uttar Pradesh,953.36,6704
2026-04-22,Potato,Delhi,1305.44,3723
2026-04-22,Tomato,Maharashtra,1934.99,4309
2026-04-22,Tomato,Karnataka,1701.41,5334
2026-04-22,Tomato,Uttar Pradesh,2158.15,5501
2026-04-22,Tomato,Delhi,2490.17,4062
2026-04-22,Gram,Maharashtra,4749.39,6421
2026-04-22,Gram,Karnataka,4504.89,5901
2026-04-22,Gram,Uttar Pradesh,4745.66,5645
2026-04-22,Gram,Delhi,6233.59,6701
2026-04-22,Tur,Maharashtra,6690.65,3995
2026-04-22,Tur,Karnataka,7020.92,5809
2026-04-22,Tur,Uttar Pradesh,8207.01,4410
2026-04-22,Tur,Delhi,8605.41,4653
2026-04-23,Onion,Maharashtra,1276.49,5070
2026-04-23,Onion,Karnataka,1491.37,5189
2026-04-23,Onion,Uttar Pradesh,1685.1,4316
2026-04-23,Onion,Delhi,1970.15,3988
2026-04-23,Potato,Maharashtra,956.55,5664
2026-04-23,Potato,Karnataka,1029.16,6151
2026-04-23,Potato,Uttar Pradesh,1078.68,5453
2026-04-23,Potato,Delhi,1203.24,4040
2026-04-23,Tomato,Maharashtra,1854.14,6365
2026-04-23,Tomato,Karnataka,1717.45,4569
2026-04-23,Tomato,Uttar Pradesh,1838.78,5536
2026-04-23,Tomato,Delhi,2648.78,3674
2026-04-23,Gram,Maharashtra,4928.31,6325
2026-04-23,Gram,Karnataka,4823.16,5600
2026-04-23,Gram,Uttar Pradesh,5384.11,5917
2026-04-23,Gram,Delhi,7200.04,3686
2026-04-23,Tur,Maharashtra,6943.55,4967
2026-04-23,Tur,Karnataka,6692.02,5251
2026-04-23,Tur,Uttar Pradesh,7517.81,7918
2026-04-23,Tur,Delhi,9237.13,3095
2026-04-24,Onion,Maharashtra,1475.64,3250
2026-04-24,Onion,Karnataka,1512.01,5280
2026-04-24,Onion,Uttar Pradesh,1698.55,5973
2026-04-24,Onion,Delhi,1943.57,3879
2026-04-24,Potato,Maharashtra,892.81,4302
2026-04-24,Potato,Karnataka,1020.71,3922
2026-04-24,Potato,Uttar Pradesh,1022.58,4004
2026-04-24,Potato,Delhi,1352.98,5441
2026-04-24,Tomato,Maharashtra,1499.0,3496
2026-04-24,Tomato,Karnataka,1832.08,5279
2026-04-24,Tomato,Uttar Pradesh,1998.53,4553
2026-04-24,Tomato,Delhi,2403.37,4294
2026-04-24,Gram,Maharashtra,4975.89,3759
2026-04-24,Gram,Karnataka,4738.81,6098
2026-04-24,Gram,Uttar Pradesh,4802.86,7479
2026-04-24,Gram,Delhi,6182.79,4407
2026-04-24,Tur,Maharashtra,6962.41,4898
2026-04-24,Tur,Karnataka,6254.14,4811
2026-04-24,Tur,Uttar Pradesh,7921.25,4663
2026-04-24,Tur,Delhi,8941.6,4740
2026-04-25,Onion,Maharashtra,1403.91,4988
2026-04-25,Onion,Karnataka,1541.73,6074
2026-04-25,Onion,Uttar Pradesh,1889.81,5827
2026-04-25,Onion,Delhi,2144.18,3595
2026-04-25,Potato,Maharashtra,874.99,5624
2026-04-25,Potato,Karnataka,1006.9,4127
2026-04-25,Potato,Uttar Pradesh,1039.73,5399
2026-04-25,Potato,Delhi,1340.23,4403
2026-04-25,Tomato,Maharashtra,1818.59,4992
2026-04-25,Tomato,Karnataka,1755.42,4001
2026-04-25,Tomato,Uttar Pradesh,2312.96,5013
2026-04-25,Tomato,Delhi,2400.03,3256
2026-04-25,Gram,Maharashtra,5640.43,4847
2026-04-25,Gram,Karnataka,4719.13,6334
2026-04-25,Gram,Uttar Pradesh,5335.57,6619
2026-04-25,Gram,Delhi,7039.54,4894
2026-04-25,Tur,Maharashtra,6238.79,5270
2026-04-25,Tur,Karnataka,7225.52,7440
2026-04-25,Tur,Uttar Pradesh,6830.99,6202
2026-04-25,Tur,Delhi,9405.96,4670
2026-04-26,Onion,Maharashtra,1432.08,4619
2026-04-26,Onion,Karnataka,1614.66,5952
2026-04-26,Onion,Uttar Pradesh,1721.45,4986
2026-04-26,Onion,Delhi,1934.02,2752
2026-04-26,Potato,Maharashtra,1004.52,6026
2026-04-26,Potato,Karnataka,932.18,4696
2026-04-26,Potato,Uttar Pradesh,1019.73,3517
2026-04-26,Potato,Delhi,1258.26,3092
2026-04-26,Tomato,Maharashtra,1678.98,4734
2026-04-26,Tomato,Karnataka,1533.94,7392
2026-04-26,Tomato,Uttar Pradesh,2207.71,4220
2026-04-26,Tomato,Delhi,2500.98,4333
2026-04-26,Gram,Maharashtra,5031.05,5162
2026-04-26,Gram,Karnataka,5252.74,5207
2026-04-26,Gram,Uttar Pradesh,4659.3,6360
2026-04-26,Gram,Delhi,6860.33,6744
2026-04-26,Tur,Maharashtra,6175.92,6332
2026-04-26,Tur,Karnataka,6904.49,6087
2026-04-26,Tur,Uttar Pradesh,6800.28,3737
2026-04-26,Tur,Delhi,8978.36,4063
2026-04-27,Onion,Maharashtra,1368.11,6287
2026-04-27,Onion,Karnataka,1648.55,5894
2026-04-27,Onion,Uttar Pradesh,1799.85,5415
2026-04-27,Onion,Delhi,1860.97,5090
2026-04-27,Potato,Maharashtra,905.16,6567
2026-04-27,Potato,Karnataka,1110.32,5743
2026-04-27,Potato,Uttar Pradesh,948.07,4081
2026-04-27,Potato,Delhi,1408.59,3864
2026-04-27,Tomato,Maharashtra,1778.47,6398
2026-04-27,Tomato,Karnataka,1999.74,5556
2026-04-27,Tomato,Uttar Pradesh,1916.67,4687
2026-04-27,Tomato,Delhi,2619.58,4442
2026-04-27,Gram,Maharashtra,4525.32,7508
2026-04-27,Gram,Karnataka,4826.63,4851
2026-04-27,Gram,Uttar Pradesh,4862.56,4468
2026-04-27,Gram,Delhi,6314.91,5541
2026-04-27,Tur,Maharashtra,6355.31,5764
2026-04-27,Tur,Karnataka,6795.29,4989
2026-04-27,Tur,Uttar Pradesh,6784.48,4779
2026-04-27,Tur,Delhi,9242.83,4432
2026-04-28,Onion,Maharashtra,1472.55,4224
2026-04-28,Onion,Karnataka,1656.18,5484
2026-04-28,Onion,Uttar Pradesh,1630.21,4990
2026-04-28,Onion,Delhi,1945.87,4174
2026-04-28,Potato,Maharashtra,981.17,3614
2026-04-28,Potato,Karnataka,962.83,4994
2026-04-28,Potato,Uttar Pradesh,1071.13,6193
2026-04-28,Potato,Delhi,1262.48,3601
2026-04-28,Tomato,Maharashtra,1661.13,4664
2026-04-28,Tomato,Karnataka,1792.18,6074
2026-04-28,Tomato,Uttar Pradesh,1748.83,5427
2026-04-28,Tomato,Delhi,2109.12,3550
2026-04-28,Gram,Maharashtra,4501.27,8240
2026-04-28,Gram,Karnataka,4776.89,3273
2026-04-28,Gram,Uttar Pradesh,4429.94,5593
2026-04-28,Gram,Delhi,6626.76,4778
2026-04-28,Tur,Maharashtra,6794.81,6846
2026-04-28,Tur,Karnataka,6849.88,6205
2026-04-28,Tur,Uttar Pradesh,6731.59,4095
2026-04-28,Tur,Delhi,8519.33,3780
2026-04-29,Onion,Maharashtra,1440.93,5682
